external_id,player_id,name,firstname,lastname,full_name,nationality,teams,team_countries,leagues,current_name_ko,current_short_name_ko,method,matched_name,name_ko,short_name_ko,current_quality_bad
307605,7017,Yevgeniy Sitdikov,Yevgeniy,Sitdikov,Yevgeniy Sitdikov,Kazakhstan,,,,,,nationality-phonetic:Kazakhstan:kazakh,Yevgeniy Sitdikov,이에브게니이 시트디코브,시트디코브,False
307835,1225,Beraldo,Lucas,Lopes Beraldo,Lucas Lopes Beraldo,Brazil,Paris Saint Germain,France,UEFA Champions League,루카스 베랄도,베랄도,wikidata-ko-label,Lucas Lopes Beraldo,루카스 베랄두,베랄두,False
307858,10060,Emilio Lawrence,Emilio,Lawrence,Emilio Lawrence,England,,,,,,nationality-phonetic:England:english,Emilio Lawrence,에미리오 라우레느케,라우레느케,False
307952,6115,Paul Bismarck Tabinas,Paul Bismarck,Tabinas,Paul Bismarck Tabinas,Philippines,,,,,,nationality-phonetic:Philippines:filipino,Paul Bismarck Tabinas,파우르 비스마르크크 타비나스,타비나스,False
308125,16882,D. Kaïba,Djawal,Kaïba,Djawal Kaïba,Cameroon,,,,,,nationality-phonetic:Cameroon:french,Djawal Kaïba,드주아우아르 카이바,카이바,False
308299,14299,G. Breeze,Gabriel,Breeze,Gabriel Breeze,England,Carlisle,England,FA Cup,가브리엘 브리즈,브리즈,verified-seed-csv,player_translation_fa_cup_2025.csv,가브리엘 브리즈,브리즈,False
308645,1871,T. Róbertsson,Tómas Orri,Róbertsson,Tómas Orri Róbertsson,Iceland,,,,,,nationality-phonetic:Iceland:icelandic,Tómas Orri Róbertsson,토마스 오르리 로베르트스소느,로베르트스소느,False
308668,4515,N. Moriah-Welsh,Nathan Daniel,Moriah-Welsh,Nathan Daniel Moriah-Welsh,Guyana,Mansfield Town,England,FA Cup; League Cup,네이단 다니엘 모라이아-웰시,모라이아-웰시,verified-seed-csv,player_translation_league_cup_2025_final.csv,네이단 다니엘 모라이아-웰시,모라이아-웰시,False
308676,9175,J. Ward,Jed,Ward,Jed Ward,England,,,,,,nationality-phonetic:England:english,Jed Ward,지에드 우아르드,우아르드,False
308678,472,Dário Essugo,Dário Cassia Luís,Essugo,Dário Cassia Luís Essugo,Portugal,Chelsea,England,FA Cup; League Cup; Premier League,다리우 이수구,이수구,current-clean-ko,player_translation,다리우 이수구,이수구,False
308689,1710,S. Lopes Cabral,Sidny,Lopes Cabral,Sidny Lopes Cabral,Netherlands,Benfica,Portugal,UEFA Champions League,신디 로페스 카브랄,로페스,verified-seed-csv,player_translation_ucl_2025_remaining.csv,신디 로페스 카브랄,로페스,False
308795,3041,M. Chol,Machop Malual,Peter Chol,Machop Malual Peter Chol,South Sudan,,,,,,wikidata-ko-label,Machop Malual Peter Chol,마촙 말루알 촐,촐,False
308798,17402,L. Villalba,Lucas Martín,Villalba Jaume,Lucas Martín Villalba Jaume,Uruguay,,,,루카스 빌랄바,빌랄바,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,루카스 빌랄바,빌랄바,False
308814,6099,L. Stojković,Luka,Stojković,Luka Stojković,Croatia,Dinamo Zagreb,Croatia,UEFA Europa League,루카 스토이코비치,스토이코비치,verified-seed-csv,player_translation_uel_2025_remaining.csv,루카 스토이코비치,스토이코비치,False
308815,6455,J. Kanga,Jardell,Kanga,Jardell Kanga,Sweden,,,,,,nationality-phonetic:Sweden:swedish,Jardell Kanga,지아르데르르 카느가,카느가,False
308839,19119,X. Severina,Xander,Severina,Xander Severina,Curaçao,,,,잔더 세베리나,세베리나,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,잔더 세베리나,세베리나,False
308843,771,T. Patterson,Travis,Patterson,Travis Patterson,England,Aston Villa,England,Premier League,트래비스 패터슨,패터슨,verified-seed-csv,player_translation_epl_2025_remaining.csv,트래비스 패터슨,패터슨,False
308844,15037,Todd Alcock,Todd,Alcock,Todd Alcock,England,South Shields,England,FA Cup,토드 알콕,알콕,verified-seed-csv,player_translation_fa_cup_2025.csv,토드 알콕,알콕,False
308847,9139,R. Harbottle,Riley-Jay,Harbottle,Riley-Jay Harbottle,England,AFC Wimbledon,England,League Cup,라일리-제이 하버틀,하버틀,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,라일리-제이 하버틀,하버틀,False
308864,10094,J. Bauress,Joseph Michael,Bauress,Joseph Michael Bauress,England,Accrington ST,England,FA Cup; League Cup,조셉 바우레스,바우레스,verified-seed-csv,player_translation_league_cup_2025_final.csv,조셉 바우레스,바우레스,False
308867,9816,S. Grehan,Seán,Grehan,Seán Grehan,Republic of Ireland,Doncaster,England,FA Cup; League Cup,션 그레한,그레한,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,션 그레한,그레한,False
308868,1799,J. Kenny,Johnny,Kenny,Johnny Kenny,Republic of Ireland,Celtic,Scotland,UEFA Champions League; UEFA Europa League,조니 케니,케니,verified-seed-csv,player_translation_ucl_2025_remaining.csv,조니 케니,케니,False
308998,2551,Ávaro Leiva,Álvaro,Leiva Alemany,Álvaro Leiva Alemany,Spain,,,,,,nationality-phonetic:Spain:spanish,Álvaro Leiva Alemany,아르바로 라이바 아레마니,라이바,False
309011,3482,R. Ibrahim,Rash Rahim,Ibrahim,Rash Rahim Ibrahim,Ghana,,,,,,nationality-phonetic:Ghana:english,Rash Rahim Ibrahim,라슈 라흐이므 이브라흐이므,이브라흐이므,False
309155,8778,Hevertton Santos,Hevertton,Ciriaco Santos,Hevertton Ciriaco Santos,Brazil,,,,,,nationality-phonetic:Brazil:portuguese,Hevertton Ciriaco Santos,흐에베르트토느 키리아코 사느토스,키리아코,False
309364,5321,Coba,Coba,Gomes da Costa,Coba Gomes da Costa,Spain,,,,,,nationality-phonetic:Spain:spanish,Coba Gomes da Costa,코바 고메스 코스타,고메스,False
309501,8613,A. Cozier-Duberry,Amario,Cozier-Duberry,Amario Cozier-Duberry,England,Bolton,England,League Cup,아마리오 코지에르-두베리,코지에르-두베리,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,아마리오 코지에르-두베리,코지에르-두베리,False
309503,10304,M. Reindorf,Michael,Reindorf,Michael Reindorf,England,Newport County,Wales,FA Cup; League Cup,마이클 라인도프,라인도프,verified-seed-csv,player_translation_league_cup_2025_final.csv,마이클 라인도프,라인도프,False
309505,9915,R. Walters,Reuell,Walters,Reuell Walters,England,,,,,,nationality-phonetic:England:english,Reuell Walters,레우에르르 우아르테르스,우아르테르스,False
309506,8308,J. Robinson,Josh Noah,Lynnford Robinson,Josh Noah Lynnford Robinson,England,,,,,,nationality-phonetic:England:english,Josh Noah Lynnford Robinson,지오슈 노아흐 리느느포르드 로비느소느,리느느포르드,False
309507,9943,B. Ibrahim,Bradley,Ibrahim,Bradley Ibrahim,England,Plymouth,England,League Cup,브래들리 이브라힘,이브라힘,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,브래들리 이브라힘,이브라힘,False
309510,9997,L. Shala,Laurence,Shala,Laurence Shala,Kosovo,Wycombe,England,League Cup,로렌스 샬라,샬라,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,로렌스 샬라,샬라,False
309634,15208,Gabriel Grando,Gabriel,Hamester Grando,Gabriel Hamester Grando,Brazil,,,,,,nationality-phonetic:Brazil:portuguese,Gabriel Hamester Grando,가브리엘 흐아메스테르 그라느도,흐아메스테르,False
309763,19135,L. Comenencia,Livano,Comenencia,Livano Comenencia,Netherlands,,,,리바노 코메넨시아,코메넨시아,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,리바노 코메넨시아,코메넨시아,False
309766,1500,C. Setford,Charlie Terence,Setford,Charlie Terence Setford,England,,,,,,nationality-phonetic:England:english,Charlie Terence Setford,치아르리 테레느케 세트포르드,세트포르드,False
309778,15459,M. Mitsuta,Makoto,Mitsuta,Makoto Mitsuta,Japan,,,,,,wikidata-ko-label,Makoto Mitsuta,미쓰타 마코토,마코토,False
309792,17370,Kaiki,Kaiki Bruno,da Silva,Kaiki Bruno da Silva,Brazil,,,,카이키 브루노 다 실바,다 실바,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,카이키 브루노 다 실바,다 실바,False
309812,7299,Alfie Marriott,Alfie,Marriott,Alfie Marriott,England,,,,알피 마리엇,알피 마리엇,current-clean-ko,player_translation,알피 마리엇,알피 마리엇,False
309814,8927,Mohammed Olabosun Lawal,,,Mohammed Olabosun Lawal,,Stoke City,England,FA Cup; League Cup,모하메드 올라보순 라왈,라왈,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,모하메드 올라보순 라왈,라왈,False
309816,9192,S. Forde,Shaqai Tyreece Steven,Forde,Shaqai Tyreece Steven Forde,England,,,,,,nationality-phonetic:England:english,Shaqai Tyreece Steven Forde,슈아카이 티레에케 스테베느 포르데,포르데,False
309935,3042,D. Salčinović,Dino,Salčinović,Dino Salčinović,Sweden,,,,,,nationality-phonetic:Sweden:swedish,Dino Salčinović,디노 사르키노비크,사르키노비크,False
310029,6759,J. Mendes,Josafat,Wooding Mendes,Josafat Wooding Mendes,Sweden,Samsunspor,Turkey,UEFA Europa League,조사팟 우딩 멘데스,조사팟 멘데스,verified-seed-csv,player_translation_uel_2025_remaining.csv,조사팟 우딩 멘데스,조사팟 멘데스,False
310075,1913,I. Hjorteseth,Isak,Tomar Hjorteseth,Isak Tomar Hjorteseth,Norway,,,,,,nationality-phonetic:Norway:norwegian,Isak Tomar Hjorteseth,이사크 토마르 흐지오르테세트흐,토마르,False
310076,1914,N. Jensen Wassberg,Niklas,Jensen Wassberg,Niklas Jensen Wassberg,Norway,Brann,Norway,UEFA Europa League,니클라스 예른 바스베리,예른,verified-seed-csv,player_translation_uel_2025_remaining.csv,니클라스 예른 바스베리,예른,False
310129,6531,B. Thoresen,Benjamin,Thoresen Faraas,Benjamin Thoresen Faraas,Norway,,,,,,nationality-phonetic:Norway:norwegian,Benjamin Thoresen Faraas,벤자민 트흐오레세느 파라아스,트흐오레세느,False
310186,7548,C. Scanlon,Calum,Scanlon,Calum Scanlon,England,,,,,,nationality-phonetic:England:english,Calum Scanlon,카루므 스카느로느,스카느로느,False
310187,2936,Stefan Bajčetić,Stefan,Bajčetić Maquieira,Stefan Bajčetić Maquieira,Spain,,,,스테판 바이체틱,바이체틱,wikidata-ko-label,Stefan Bajčetić,스테판 바이체티치,바이체티치,False
310196,4450,Ismaël Gharbi,Ismaël Seifallah,Gharbi,Ismaël Seifallah Gharbi,Spain,,,,,,nationality-phonetic:Spain:spanish,Ismaël Seifallah Gharbi,이스마에르 사이파이아흐 가르비,가르비,False
310199,2136,R. Huescas,Rodrigo Jhossel,Huescas Hurtado,Rodrigo Jhossel Huescas Hurtado,Mexico,FC Copenhagen,Denmark,UEFA Champions League,로베르토 우에스카스,우에스카스,wikidata-ko-label,Rodrigo Huescas,로드리고 우에스카스,우에스카스,False
310200,19016,G. Elien,Gooly,Elien,Gooly Elien,Haiti,,,,구리 일리엔,일리엔,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,구리 일리엔,일리엔,False
310305,17383,G. Pereira,Guillermo,Pereira Sosa,Guillermo Pereira Sosa,Uruguay,,,,기에르모 페레이라,페레이라,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,기에르모 페레이라,페레이라,False
310307,17403,I. Sosa,Ignacio,Sosa Ospital,Ignacio Sosa Ospital,Uruguay,,,,이그나시오 소사,소사,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,이그나시오 소사,소사,False
310313,18926,A. Micolta,Norman Andres,Micolta Arroyo,Norman Andres Micolta Arroyo,Ecuador,,,,노만 안드레스 미콜타 아로요,미콜타,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,노만 안드레스 미콜타 아로요,미콜타,False
310442,2616,N. Athanasiou,Nicolaos,Athanasiou,Nicolaos Athanasiou,Greece,,,,,,nationality-phonetic:Greece:greek,Nicolaos Athanasiou,니코라오스 아타나시우,아타나시우,False
310457,9193,S. Negru,Stephen,Negru,Stephen Negru,Republic of Ireland,,,,,,nationality-phonetic:Republic of Ireland:english,Stephen Negru,스테페느 네그루,네그루,False
310471,1959,S. Skeide,Syver,Skundberg Skeide,Syver Skundberg Skeide,Norway,,,,,,nationality-phonetic:Norway:norwegian,Syver Skundberg Skeide,시베르 스쿠느드베르그 스카이데,스쿠느드베르그,False
310502,18697,M. Madjed,Montader,Madjed,Montader Madjed,Sweden,,,,몬타더 마제드,몬타더 마제드,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,몬타더 마제드,몬타더 마제드,False
310529,10029,G. Kodua,Gideon Mensah,Kodua,Gideon Mensah Kodua,England,Luton,England,FA Cup; League Cup,기드온 멘사 코두아,코두아,verified-seed-csv,player_translation_league_cup_2025_final.csv,기드온 멘사 코두아,코두아,False
310531,385,Rio Kyerematen,Rio,Kyerematen,Rio Kyerematen,England,Tottenham,England,Premier League; UEFA Champions League,리오 케레마텐,케레마텐,verified-seed-csv,player_translation_ucl_2025_remaining.csv,리오 케레마텐,케레마텐,False
310561,8836,Marvin Marvellous Kaleta,Marvin Marvellous,Kaleta,Marvin Marvellous Kaleta,England,Rotherham,England,League Cup,마빈 마벨러스 카레타,카레타,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,마빈 마벨러스 카레타,카레타,False
310562,9403,Rico Browne,Rico,Browne,Rico Browne,England,Walsall,England,FA Cup; League Cup,리코 브라운,브라운,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,리코 브라운,브라운,False
310613,16578,A. Haimoud,Abdellah,Haimoud,Abdellah Haimoud,Morocco,,,,,,nationality-phonetic:Morocco:arabic,Abdellah Haimoud,아브데르라흐 흐아이무드,흐아이무드,False
310700,8764,A. Crnac,Ante,Crnac,Ante Crnac,Croatia,Norwich,England,League Cup,안테 크나크,크나크,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,안테 크나크,크나크,False
310730,6415,M. Ujlaky,Marek,Ujlaky,Marek Ujlaky,Slovakia,,,,,,nationality-phonetic:Slovakia:slovak,Marek Ujlaky,마레크 우이라키,우이라키,False
310785,18617,Mohannad Abu Taha,Mohannad Mahmoud Saleh,Abu Taha,Mohannad Mahmoud Saleh Abu Taha,Jordan,,,,모하난드 아부 타하,아부 타하,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,모하난드 아부 타하,아부 타하,False
310827,18100,Abdulrahman Al Sanbi,Abdulrahman Salem Fadhel,Al Sanbi,Abdulrahman Salem Fadhel Al Sanbi,Saudi Arabia,,,,압둘라만 세일렘 파델 알 산비,알 산비,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,압둘라만 세일렘 파델 알 산비,알 산비,False
310831,18774,Rashid Al Abdulla,Rashid,Al Abdulla,Rashid Al Abdulla,Qatar,,,,라시드 알 압둘라,압둘라,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,라시드 알 압둘라,압둘라,False
310835,18599,Abdallah Naseeb,Abdallah Mousa,Musallam Naseeb,Abdallah Mousa Musallam Naseeb,Jordan,,,,압달라 무사 무살람 나시브,나시브,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,압달라 무사 무살람 나시브,나시브,False
310837,18634,Mohannad Jehad Semreen,Mohannad,Jehad Semreen,Mohannad Jehad Semreen,Jordan,,,,모하난드 제하드 세므린,세므린,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,모하난드 제하드 세므린,세므린,False
310858,17656,L. Morales,Leroy Janpol,Morales Napa,Leroy Janpol Morales Napa,Ecuador,,,,레로이 얀폴 모랄레스 나파,모랄레스,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,레로이 얀폴 모랄레스 나파,모랄레스,False
310943,1746,Alisson Santos,Alisson,de Almeida Santos,Alisson de Almeida Santos,Brazil,Sporting CP,Portugal,UEFA Champions League,알리송 산투스,알리송,verified-seed-csv,player_translation_ucl_2025_priority.csv,알리송 산투스,알리송,False
311001,6705,J. Jezierski,Jakub,Jezierski,Jakub Jezierski,Poland,,,,,,nationality-phonetic:Poland:polish,Jakub Jezierski,이아쿠브 이에즈이르스키,이에즈이르스키,False
311067,5045,S. Castro,Santiago Thomas,Castro,Santiago Thomas Castro,Argentina,Bologna,Italy,UEFA Europa League,산티아고 카스트로,카스트로,verified-seed-csv,player_translation_uel_2025_remaining.csv,산티아고 카스트로,카스트로,False
311071,18159,N. Valentini,Nicolás,Valentini,Nicolás Valentini,Argentina,,,,니콜라스 발렌티니,발렌티니,verified-seed-csv,player_translation_world_cup_2026.current_team.csv,니콜라스 발렌티니,발렌티니,False
311093,8945,Tommy Simkin,Tommy,Simkin,Tommy Simkin,England,Leyton Orient; Stoke City,England,FA Cup; League Cup,토미 심킨,심킨,verified-seed-csv,player_translation_league_cup_2025_final.csv,토미 심킨,심킨,False
311095,9388,D. Cox,Daniel,Cox,Daniel Cox,England,Walsall,England,FA Cup; League Cup,다니엘 콕스,콕스,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,다니엘 콕스,콕스,False
311096,15030,L. Woolston,Luke James,Woolston,Luke James Woolston,England,South Shields,England,FA Cup,루크 제임스 울스턴,울스턴,verified-seed-csv,player_translation_fa_cup_2025.csv,루크 제임스 울스턴,울스턴,False
311101,9213,A. Mitchell,Alexander Paul,Mitchell,Alexander Paul Mitchell,England,Charlton; Plymouth,England,League Cup,알렉산더 폴 미첼,미첼,verified-seed-csv,player_translation_league_cup_2025_remaining.csv,알렉산더 폴 미첼,미첼,False
311273,2137,T. Sander,Theo,Nicolini Sander,Theo Nicolini Sander,Denmark,,,,,,nationality-phonetic:Denmark:danish,Theo Nicolini Sander,트흐에오 니코리니 사느데르,니코리니,False
311277,1761,Rômulo,Rômulo Helberth,Pereira Junior,Rômulo Helberth Pereira Junior,Brazil,,,,,,wikidata-ko-label,Rômulo,호물루 소우자 오레스테스 칼데라,칼데라,False
